"","field","ini_year","cover_metacommunity_ini","cover_metacommunity_mean","gamma_stab","alpha_stab","sp_stab","species_stab","sp_asynchrony","spatial_asynchrony","pop_synchrony"
"168",9,1970,6289.6,6964.175,5.55527059777037,3.31692027568701,0.881527753058134,0.873060925647113,3.7991853469201,1.67482789335952,0.36703320618318
"169",9,1972,7235.4,7119.55,5.76502909165784,3.46330804454589,0.947567422259699,0.933856711158765,3.70860754456482,1.66460188279722,0.34540409211603
"170",9,1974,5320.9,7158.45,5.75441150424769,3.37468147127061,1.01681943511058,1.00846847942948,3.34634303412215,1.70517174827794,0.334052208955156
"171",9,1976,8042.8,7389.5,7.37419223263089,3.66412742813997,1.07467491093381,1.05869306610707,3.46099124046723,2.01253705752648,0.350818723336605
"172",9,1978,7433,7563.925,6.15949485427206,3.58612565478082,1.06442809148169,1.04568044160805,3.42946612759253,1.71759035996426,0.337871452383869
"173",9,1980,5403.1,7534.4875,6.10374776552032,3.58303669456503,1.08529177448581,1.07203427243855,3.34227812177563,1.70351249117232,0.3526626233769
"174",9,1982,7037.9,8069.075,7.34874570980772,3.69047733616002,1.0591441535853,1.04345921891318,3.53677198808388,1.99127241286737,0.335432885944481
"175",9,1984,8950.7,8306.85,7.92922783594637,3.86179453918482,1.07398667763894,1.05454809246596,3.66203738527884,2.05324953347211,0.354235768421648
"176",9,1986,7532.6,8126.4625,7.77530932787289,3.74054562617593,1.14205033724123,1.11893212841316,3.34296024860837,2.0786564594914,0.363730461574461
"177",9,1988,7546.6,8068.1875,7.36940591056711,3.76252266901227,1.2000771658744,1.16621145260492,3.22627827107001,1.95863428844183,0.368799769363272
"178",9,1990,7169.3,7937.16375,6.49762754830468,3.72565016046007,1.2147288942355,1.17031605219538,3.18345642911689,1.74402514150773,0.32425277774428
"179",9,1992,9438.2,8025.37625,6.78363129680243,3.82260620931581,1.21581768039995,1.17072228310325,3.2651690879097,1.77460897757936,0.283756471603328
"180",9,1994,7197.5,7793.9945,7.49733110894712,3.88412731116872,1.31479382976956,1.26961196114028,3.05930270827022,1.93024854962625,0.226246866315461
"181",9,1996,9679.8,7828.807,7.66596558350952,3.94698342060377,1.35644580322118,1.29033486215503,3.05888303599872,1.94223404727067,0.198138513187429
