"obs.num.ext" "ext.rnd.mean" "ext.rnd.lower" "ext.rnd.upper" "ext.z.value" "ext.p.value" "obs.ext.rank" "rank.mean" "rank.lower" "rank.upper" "rank.z.value" "rank.p.value" "neg.rank.z.value" "sis.score" "f_p"
"358" 7 13.966966966967 13 14 -38.9624477601657 0.001 4 7.4959574959575 7.46153846153846 7.5 -107.767202596261 0.001 107.767202596261 34.4023774180476 "7_3"
"359" 7 13.8968968968969 12 16 -6.17154219056512 0.001 4.71428571428571 8.80782109115443 8.19833333333333 9.61794871794872 -10.7771585227569 0.001 10.7771585227569 2.30280816609587 "7_30"
"360" 7 12.3353353353353 10 14 -4.73209998346386 0.0015 4.14285714285714 9.49503475059031 8.64285714285714 10.4545454545455 -11.8061062205866 0.001 11.8061062205866 3.53700311856136 "7_31"
"361" 6 10.8218218218218 8 13 -3.82219032987357 0.001 5.83333333333333 12.6207884402329 11.3076923076923 14 -9.64148882404796 0.001 9.64148882404796 2.9096492470872 "7_32"
"362" 7 12.956956956957 11 15 -4.81558447230325 0.001 4.85714285714286 11.5921602935492 10.5333333333333 12.8181818181818 -11.4191692000871 0.001 11.4191692000871 3.30179236389192 "7_33"
"363" 8 9.83483483483483 7 12 -1.39693913951073 0.0965 4.5 10.8932306960085 9.81727272727273 12.2901785714286 -9.65601633249501 0.001 9.65601633249501 4.12953859649214 "7_34"
"364" 7 9.92792792792793 8 12 -2.61117829439449 0.0055 4 8.58829529385085 7.66666666666667 9.66666666666667 -9.06718395609831 0.001 9.06718395609831 3.22800283085191 "7_35"
"365" 8 10.9219219219219 8 13 -2.29203113987408 0.0155 4.5 10.5243614604726 9.35714285714286 12 -9.16114949317232 0.001 9.16114949317232 3.43455917664912 "7_36"
"366" 7 9.73973973973974 8 12 -2.45955180062977 0.013 4 9.29698876365543 8.33166666666667 10.5 -9.56901669498503 0.001 9.56901669498503 3.55473244717763 "7_37"
"367" 5 9.76576576576577 9 10 -10.1692376996964 0.001 3 5.53753952365063 5.44444444444444 5.88888888888889 -23.4944306891201 0.001 23.4944306891201 6.66259649471183 "7_38"
"368" 6 10.972972972973 9 12 -5.54652557885867 0.001 3.5 6.70342994509661 6.36363636363636 7.3 -13.0335794854841 0.001 13.0335794854841 3.74352695331269 "7_39"
"369" 6 11.6386386386386 10 12 -10.0437453003566 0.001 3.5 6.5364303697637 6.36363636363636 6.81818181818182 -27.7408297977397 0.001 27.7408297977397 8.84854224869159 "7_4"
"370" 8 11.03003003003 8 14 -2.28356866670927 0.015 4.75 12.3111086472198 11.0769230769231 13.875 -10.7549870712026 0.001 10.7549870712026 4.23570920224667 "7_40"
"371" 6 9.91991991991992 7 12 -3.2435772086281 0.003 3.83333333333333 9.09151052206608 8.08333333333333 10.4285714285714 -9.21004437448026 0.001 9.21004437448026 2.98323358292608 "7_41"
"372" 7 8.28228228228228 6 11 -1.041636273599 0.164 4 9.75783691339247 8.59777777777778 11.1666666666667 -8.6464108482918 0.001 8.6464108482918 3.8023872873464 "7_42"
"373" 8 12.2722722722723 10 15 -3.0722182944536 0.0035 5.625 13.4972098999877 12.1302380952381 15.1 -10.1418392383319 0.001 10.1418392383319 3.53481047193916 "7_43"
"374" 5 7.37137137137137 6 9 -2.66664661072379 0.0095 3 6.40295732240177 5.75 7.2025 -8.98094571369986 0.001 8.98094571369986 3.15714955148804 "7_44"
"375" 6 8.68268268268268 7 11 -2.31136558761097 0.0095 4.66666666666667 11.7493658160325 10.4158333333333 13 -9.97860325321267 0.001 9.97860325321267 3.83361883280085 "7_45"
"376" 6 9.84984984984985 7 12 -3.05828219745402 0.002 4.16666666666667 9.08828796328796 8.1 10.4285714285714 -8.20198692589872 0.001 8.20198692589872 2.57185236422235 "7_46"
"377" 7 8.8028028028028 6 11 -1.49556987794444 0.085 4 9.69537037037037 8.63636363636364 11 -9.23790166310277 0.001 9.23790166310277 3.87116589257916 "7_47"
"378" 5 8.54654654654655 6 11 -3.08895357754436 0.0035 3.2 7.9328137661471 7 9.16666666666667 -8.36388833879744 0.001 8.36388833879744 2.63746738062654 "7_48"
"379" 10 16.3723723723724 14 19 -4.7429876987885 0.001 6.1 12.8944882064765 11.7771241830065 14 -12.0310412947153 0.001 12.0310412947153 3.64402679796341 "7_5"
"380" 5 14.7927927927928 13 16 -10.2322950680745 0.001 4.4 8.63635645302312 8.2 9.23076923076923 -16.0029804669208 0.001 16.0029804669208 2.88534269942313 "7_6"
"381" 8 14.9149149149149 13 16 -8.07542658466256 0.001 4.5 8.62326263992931 8.26666666666667 9.21428571428571 -17.6331585096781 0.001 17.6331585096781 4.77886596250776 "7_7"
"382" 8 14.2642642642643 12 16 -5.79485333086939 0.001 4.875 10.5461325860836 9.70496323529412 11.4615384615385 -12.5126603704721 0.001 12.5126603704721 3.35890351980134 "7_8"
"383" 8 10.4584584584585 8 13 -1.72122039038082 0.055 4.5 11.449939455495 9.90909090909091 12.9 -8.98900099320489 0.001 8.98900099320489 3.63389030141203 "7_9"
"384" 6 13.3443443443443 12 14 -10.0258244468586 0.001 4.33333333333333 7.66390049723383 7.5 8.16666666666667 -16.0050330015167 0.001 16.0050330015167 2.98960427732903 "8_1"
"385" 5 8.95095095095095 7 11 -3.46628661518792 0.0025 3.2 7.64326191270636 7 8.71428571428571 -9.05448115180298 0.001 9.05448115180298 2.79409726830753 "8_10"
"386" 3 7.91591591591592 7 8 -16.850834725464 0.001 2.66666666666667 4.51799418466085 4.5 4.85714285714286 -26.0987715636892 0.001 26.0987715636892 4.62396841911259 "8_11"
"387" 8 13.6776776776777 11 15.05 -5.24328774099214 0.001 4.5 9.07279508946176 8.42857142857143 9.84615384615385 -12.5707906226816 0.001 12.5707906226816 3.66375144084475 "8_12"
"388" 3 7.85785785785786 7 8 -13.4693385890874 0.001 2 4.50555317221984 4.28571428571429 4.71428571428571 -33.2167234625751 0.001 33.2167234625751 9.87369243674383 "8_13"
"389" 5 9.85285285285285 9 10 -12.7152803589408 0.001 3 5.53071126682238 5.5 5.88888888888889 -27.6850661607119 0.001 27.6850661607119 7.48489290088555 "8_14"
"390" 3 5.85985985985986 5 6 -8.03656004198592 0.001 2 3.52932932932933 3.5 3.8 -18.2729004599441 0.001 18.2729004599441 5.11817020897908 "8_15"
"391" 3 5.93593593593594 5 6 -11.7887259548301 0.001 2 3.50540540540541 3.5 3.6 -33.3721362799835 0.001 33.3721362799835 10.7917051625767 "8_16"
"392" 2 7.71171171171171 6 8 -10.6888187582089 0.001 3.5 4.56917870251204 4.5 5 -7.35427607484815 0.001 7.35427607484815 -1.66727134168039 "8_17"
"393" 3 5.51551551551552 4 6 -4.13408556511458 0.002 2 3.57447447447447 3.4 4 -10.5390343759021 0.001 10.5390343759021 3.20247440539375 "8_18"
"394" 5 8.85185185185185 7 10 -4.81725123024904 0.001 3 5.83780208780209 5.44444444444444 6.5 -9.38901211810168 0.001 9.38901211810168 2.28588044392632 "8_19"
"395" 5 7.998998998999 6 9 -3.36014717929673 0.0025 3 6.02234734734735 5.22222222222222 6.85714285714286 -7.86726756482741 0.001 7.86726756482741 2.25356019276534 "8_2"
"396" 4 7.81781781781782 7 8 -9.28194825962369 0.001 2.5 4.54087420754087 4.5 4.85714285714286 -19.3752896541332 0.001 19.3752896541332 5.04667069725474 "8_20"
"397" 2 5.97597597597598 6 6 -25.9527771544134 0.001 2 3.50540540540541 3.5 3.5 -40.0391041901178 0.001 40.0391041901178 7.04316351785219 "8_21"
"398" 3 7.90990990990991 7 8 -16.9347503953074 0.001 3 4.50860384193718 4.42857142857143 4.71428571428571 -29.7513158846979 0.001 29.7513158846979 6.40828274469527 "8_22"
"399" 3 9.67367367367367 8 10 -12.4314702568273 0.001 2.66666666666667 5.57919228752562 5.5 6 -19.0453998030316 0.001 19.0453998030316 3.30696477310219 "8_23"
"400" 6 9.7047047047047 8 11 -4.22347530154434 0.001 3.5 7.39000627611739 6.90909090909091 8.125 -10.9292407829443 0.001 10.9292407829443 3.35288274069998 "8_24"
"401" 4 11.8408408408408 11 12 -20.3820063697346 0.001 2.5 6.52346892346892 6.45454545454545 6.81818181818182 -48.7437700413517 0.001 48.7437700413517 14.1808818358085 "8_25"
"402" 2 9.91491491491491 9 10 -27.6516117424224 0.001 4 5.5174619063508 5.5 5.77777777777778 -22.4388230263775 0.001 22.4388230263775 -2.60639435802247 "8_26"
"403" 5 10.1241241241241 9 11 -6.38574603454778 0.001 3.6 7.21287835454502 6.54545454545455 8 -10.8483801432454 0.001 10.8483801432454 2.2313170543488 "8_27"
"404" 4 7.6956956956957 6 8 -7.11195411155443 0.001 2.5 4.57288240621574 4.5 4.85714285714286 -14.8806598338488 0.001 14.8806598338488 3.88435286114719 "8_28"
"405" 2 3.91191191191191 3 4 -6.7424132783292 0.001 1.5 2.51468134801468 2.5 2.66666666666667 -21.4698207114127 0.001 21.4698207114127 7.36370371654175 "8_29"
"406" 4 11.5975975975976 10 12 -12.899015209609 0.001 3.25 6.54266084266084 6.36363636363636 6.81818181818182 -28.6443733364508 0.001 28.6443733364508 7.87267906342092 "8_3"
"407" 6 13.6236236236236 12 14 -12.7201651108389 0.001 4.16666666666667 7.53627928627929 7.30769230769231 7.92307692307692 -25.6050751550578 0.001 25.6050751550578 6.44245502210945 "8_30"
"408" 4 8.13113113113113 7 9 -5.41984633170478 0.001 3.25 6.29128930517819 5.88888888888889 7 -9.51964380164721 0.001 9.51964380164721 2.04989873497122 "8_31"
"409" 5 9.03303303303303 7 11 -3.65983816288266 0.002 3.4 7.61624203568648 6.9 8.66904761904762 -8.8506147689804 0.001 8.8506147689804 2.59538830304887 "8_32"
"410" 3 8 8 8 -5e+05 0.001 2.33333333333333 4.5 4.5 4.5 -216666.666666667 0.001 216666.666666667 -141666.666666667 "8_33"
"411" 4 9.13813813813814 8 10 -6.68862195496473 0.001 3.25 5.70432932932933 5.44444444444444 6.25 -10.3708647761939 0.001 10.3708647761939 1.8411214106146 "8_34"
"412" 4 7.53653653653654 6 8 -5.58325524505873 0.001 2.5 4.58140521473855 4.42857142857143 5 -12.9122141125077 0.001 12.9122141125077 3.66447943372451 "8_35"
"413" 2 5.57757757757758 4 6 -6.2240060134358 0.001 1.5 3.56146146146146 3.4 4 -14.5380850576927 0.001 14.5380850576927 4.15703952212847 "8_36"
"414" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "8_37"
"415" 7 13.1451451451451 11.95 14 -7.63829865824419 0.001 4 7.7287338620672 7.5 8.33333333333333 -14.9249102111127 0.001 14.9249102111127 3.64330577643427 "8_38"
"416" 5 9.75675675675676 9 10 -10.2272305987462 0.001 3 5.55658436213992 5.5 5.88888888888889 -20.4387081721858 0.001 20.4387081721858 5.10573878671977 "8_39"
"417" 7 10.7317317317317 8 13 -2.83754131422398 0.003 4 10.2924701035812 9.18106060606061 11.6708333333333 -9.71952069609258 0.001 9.71952069609258 3.4409896909343 "8_4"
"418" 5 11.9209209209209 11 12 -24.9564137635647 0.001 3.4 6.5034034034034 6.45454545454545 6.60181818181818 -71.2032197801952 0.001 71.2032197801952 23.1234030083152 "8_40"
"419" 5 9.95395395395395 9 10 -23.1045026861221 0.001 3 5.50861973084195 5.5 5.66666666666667 -52.4056219598135 0.001 52.4056219598135 14.6505596368457 "8_41"
"420" 2 7.93893893893894 7 8 -24.3689794091834 0.001 3.5 4.51113017779684 4.5 4.71428571428571 -19.1642972475807 0.001 19.1642972475807 -2.60234108080136 "8_42"
"421" 3 6.1041041041041 5 7 -4.01957257894605 0.001 3 5.36576576576577 5 6 -6.56465142659251 0.001 6.56465142659251 1.27253942382323 "8_43"
"422" 2 3.97997997997998 4 4 -14.1287086656826 0.001 1.5 2.50333667000334 2.5 2.5 -42.9575601190168 0.001 42.9575601190168 14.4144257266671 "8_44"
"423" 4 7.88688688688689 7 8 -12.0280534961042 0.001 2.5 4.51377568044235 4.42857142857143 4.71428571428571 -30.6500235140801 0.001 30.6500235140801 9.31098500898795 "8_45"
"424" 4 7.90790790790791 7 8 -12.765559806481 0.001 2.5 4.51851851851852 4.5 4.85714285714286 -27.555481458406 0.001 27.555481458406 7.3949608259625 "8_46"
"425" 0 2 2 2 -2e+05 0.001 NA 1.5 1.5 1.5 NA 0 NA NA "8_47"
"426" 6 13.5685685685686 12 14 -11.9691608001211 0.001 3.66666666666667 7.59138684138684 7.5 8.08333333333333 -23.4678708233873 0.001 23.4678708233873 5.7493550116331 "8_48"
"427" 6 11.955955955956 11 12 -29.0115857890726 0.001 3.5 6.49726999727 6.45 6.5 -82.3169703873211 0.001 82.3169703873211 26.6526922991242 "8_5"
"428" 4 9.24624624624625 8 10 -6.86154650975246 0.001 3.5 5.66433695600362 5.44444444444444 6.25 -9.82654460782692 0.001 9.82654460782692 1.48249904903723 "8_6"
"429" 4 5.38538538538539 3 7 -1.42549605883448 0.103 2.5 5.50161828495162 4.83333333333333 6.5 -6.70809133263305 0.001 6.70809133263305 2.64129763689929 "8_7"
"430" 4 9.43243243243243 8 10 -7.5463142217964 0.001 2.75 5.55688823744379 5.22222222222222 6 -15.3138819886825 0.001 15.3138819886825 3.88378388344305 "8_8"
"431" 2 5.70870870870871 4 6 -7.04935277015729 0.001 1.5 3.53348348348348 3.4 3.8 -19.780242726739 0.001 19.780242726739 6.36544497829087 "8_9"
"432" 5 15.7197197197197 15 16 -21.5249533049822 0.001 4 8.53273749940417 8.4 8.86666666666667 -44.0097912545312 0.001 44.0097912545312 11.2424189747745 "9_1"
"433" 4 9.995995995996 10 10 -94.9003497247793 0.001 3 5.50044488933378 5.5 5.5 -237.186836427024 0.001 237.186836427024 71.1432433511225 "9_10"
"434" 5 13.7627627627628 13 14 -18.5469848860755 0.001 3.6 7.52797027797028 7.46153846153846 7.84615384615385 -39.7685444170546 0.001 39.7685444170546 10.6107797654895 "9_11"
"435" 3 5.94094094094094 5 6 -12.4693663691157 0.001 2 3.49349349349349 3.4 3.5 -29.5592768478694 0.001 29.5592768478694 8.54495523937685 "9_12"
"436" 4 9.97897897897898 10 10 -41.6577650780969 0.001 2.5 5.49905461016572 5.5 5.5 -163.563344456714 0.001 163.563344456714 60.9527896893085 "9_13"
"437" 9 15.8938938938939 13 18 -5.4951044351229 0.001 5.66666666666667 11.43823909843 10.4444444444444 12.5714285714286 -10.8015772259724 0.001 10.8015772259724 2.65323639542474 "9_14"
"438" 4 10.6956956956957 9 12 -7.22347324689489 0.001 3 6.7785711035711 6.36363636363636 7.4 -13.5611223665975 0.001 13.5611223665975 3.16882455985128 "9_15"
"439" 2 7.68068068068068 6 8 -10.7030249856902 0.001 2.5 4.55429238762572 4.42857142857143 4.85714285714286 -15.9308641017536 0.001 15.9308641017536 2.61391955803168 "9_16"
"440" 5 13.962962962963 13 14 -47.4363449499097 0.001 3.4 7.49449449449449 7.38461538461539 7.5 -112.824322052309 0.001 112.824322052309 32.6939885511995 "9_17"
"441" 2 5.996996996997 6 6 -73.0115452511233 0.001 1.5 3.5001001001001 3.5 3.5 -190.519933373519 0.001 190.519933373519 58.7541940611978 "9_18"
"442" 5 11.8848848848849 11 12 -21.1493787906793 0.001 3.6 6.5016653016653 6.36363636363636 6.63636363636364 -44.9035071597669 0.001 44.9035071597669 11.8770641845438 "9_19"
"443" 1 7.99399399399399 8 8 -90.473839330585 0.001 1 4.500286000286 4.5 4.5 -330.174582860777 0.001 330.174582860777 119.850371765096 "9_2"
"444" 6 9.48448448448448 8 11 -3.88336574325251 0.001 3.5 7.4218786968787 6.9 8.25 -10.967996603598 0.001 10.967996603598 3.54231543017274 "9_20"
"445" 5 9.91891891891892 9 10 -18.0116636619444 0.001 3 5.50739628517406 5.44444444444444 5.66666666666667 -56.3911147217364 0.001 56.3911147217364 19.189725529896 "9_21"
"446" 6 11.982982982983 12 12 -46.2365666727369 0.001 3.5 6.4980434980435 6.5 6.5 -153.965504154883 0.001 153.965504154883 53.8644687410729 "9_22"
"447" 2 8 8 8 -6e+05 0.001 3.5 4.5 4.5 4.5 -1e+05 0.001 1e+05 -250000 "9_23"
"448" 2 5.998998998999 6 6 -126.396206434374 0.001 1.5 3.5001001001001 3.5 3.5 -632.170863771022 0.001 632.170863771022 252.887328668324 "9_24"
"449" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "9_25"
"450" 2 5.69169169169169 4 6 -7.00678254734849 0.001 2 3.54414414414414 3.4 3.8 -13.0591685388237 0.001 13.0591685388237 3.02619299573762 "9_26"
"451" 6 15.981981981982 16 16 -75.0056605541889 0.001 5 8.5004004004004 8.5 8.5 -260.759441345693 0.001 260.759441345693 92.8768903957521 "9_27"
"452" 2 5.998998998999 6 6 -126.396206434374 0.001 2 3.5001001001001 3.5 3.5 -474.136057478231 0.001 474.136057478231 173.869925521928 "9_28"
"453" 3 8 8 8 -5e+05 0.001 2 4.5 4.5 4.5 -250000 0.001 250000 -125000 "9_29"
"454" 6 11.994994994995 12 12 -84.9099617513913 0.001 3.5 6.4997724997725 6.5 6.5 -342.864346609317 0.001 342.864346609317 128.977192428963 "9_3"
"455" 2 9.96896896896897 9 10 -45.9337206506997 0.001 3.5 5.49938827716606 5.5 5.5 -85.9738226052622 0.001 85.9738226052622 20.0200509772813 "9_30"
"456" 5 9.90990990990991 9 10 -16.3598204790684 0.001 3 5.51448670893115 5.5 5.77777777777778 -38.3675311383328 0.001 38.3675311383328 11.0038553296322 "9_31"
"457" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "9_32"
"458" 2 7.7027027027027 7 8 -11.5640163111198 0.001 2 4.55324371991039 4.42857142857143 5 -19.2520314774391 0.001 19.2520314774391 3.84400758315963 "9_33"
"459" 2 6 6 6 -4e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -125000 "9_34"
"460" 2 8 8 8 -6e+05 0.001 1.5 4.5 4.5 4.5 -3e+05 0.001 3e+05 -150000 "9_35"
"461" 2 6 6 6 -4e+05 0.001 1.5 3.5 3.5 3.5 -2e+05 0.001 2e+05 -1e+05 "9_36"
"462" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "9_37"
"463" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "9_38"
"464" 5 9.4024024024024 8 10 -6.18129188671356 0.001 3 5.58472957084068 5.33333333333333 6 -15.1760387917335 0.001 15.1760387917335 4.49737345250996 "9_39"
"465" 4 7.998998998999 8 8 -126.396206434374 0.001 2.5 4.4999284999285 4.5 4.5 -884.963276639775 0.001 884.963276639775 379.2835351027 "9_4"
"466" 5 11.7827827827828 11 12 -15.3107343354161 0.001 3.6 6.51698971698972 6.36363636363636 6.81818181818182 -37.4149656733444 0.001 37.4149656733444 11.0521156689642 "9_40"
"467" 3 5.998998998999 6 6 -94.7892451758162 0.001 2 3.5001001001001 3.5 3.5 -474.136057478231 0.001 474.136057478231 189.673406151207 "9_41"
"468" 4 11.9169169169169 11 12 -27.6018966034436 0.001 4 6.49213759213759 6.27272727272727 6.5 -40.6057452715076 0.001 40.6057452715076 6.501924334032 "9_42"
"469" 2 8.52452452452452 7 10 -7.82890082085001 0.001 4.5 5.85395514562181 5.33333333333333 6.5 -4.22069512791426 0.001 4.22069512791426 -1.80410284646788 "9_43"
"470" 3 9.995995995996 10 10 -110.72763676569 0.001 3.33333333333333 5.49977755533311 5.5 5.5 -617.200822074832 0.001 617.200822074832 253.236592654571 "9_44"
"471" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "9_45"
"472" 6 8.67267267267267 7 10 -3.04281706987466 0.004 3.5 7.78061633061633 7 8.71428571428571 -10.1703273628122 0.001 10.1703273628122 3.56375514646878 "9_46"
"473" 2 7.99199199199199 8 8 -67.1950711756802 0.001 3.5 4.500429000429 4.5 4.5 -78.2616973498343 0.001 78.2616973498343 5.53331308707702 "9_47"
"474" 2 5.99199199199199 6 6 -44.7667797942888 0.001 2 3.4997997997998 3.5 3.5 -167.556885009451 0.001 167.556885009451 61.3950526075813 "9_48"
"475" 3 5.74374374374374 5 6 -5.68580881652889 0.001 2 3.53053053053053 3.4 3.8 -16.0824210193132 0.001 16.0824210193132 5.19830610139217 "9_5"
"476" 5 8.96696696696697 7 11 -3.323439782936 0.0015 3.8 9.5329202940314 8.5 10.8571428571429 -9.251856486003 0.001 9.251856486003 2.9642083515335 "9_6"
"477" 4 9.98798798798799 10 10 -54.938871694713 0.001 3.25 5.50133466800134 5.5 5.5 -140.163144080476 0.001 140.163144080476 42.6121361928817 "9_7"
"478" 4 9.86686686686687 9 10 -16.8287984766983 0.001 3 5.50290568346124 5.22222222222222 5.77777777777778 -29.9793153871674 0.001 29.9793153871674 6.57525845523453 "9_8"
"479" 5 9.997997997998 10 10 -111.758744844175 0.001 3 5.49944388833278 5.5 5.5 -186.785113539829 0.001 186.785113539829 37.5131843478268 "9_9"
